x,  0, 48,  8,  0, -4, 72,  4,  0,     ,0.0,1731410935.4721513
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410935.4721513
x,  0, 52,  0,  0, -8, 72,  4,  0,     ,0.0,1731410935.4731684
x,  0, 48,  4,  0, -4, 72,  0,  0,     ,0.0,1731410935.4731684
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410935.4731684
x, -1,  0,  4,  0, -8, 72,  0,  0,     ,0.0,1731410935.4731684
x, -8, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410935.4731684
x,  0, 52,  4,  0, -4, 76,  4,  0,     ,0.0,1731410935.4731684
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410935.4731684
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410935.4731684
x,  0, 52,  4,  0, -4, 68,  4,  0,     ,0.0,1731410935.4731684
x,  0, 52,  0,  0, -4, 68,  0,  0,     ,0.0,1731410935.4731684
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410935.4731684
x,  0, 52,  4,  0, -4, 68,  4,  0,     ,0.0,1731410935.4731684
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410935.4731684
x, -1,  0,  4,  0, -8, 72,  0,  0,     ,0.0,1731410935.5269172
x,-12, 48,  4,  0, -4, 72,  8,  0,     ,0.0,1731410935.5269172
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410935.5269172
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410935.5269172
x,  0, 48,  4,  0, -4, 68,  4,  0,     ,0.0,1731410935.5269172
x,  0, 52,  4,  0, -4, 68,  4,  0,     ,0.0,1731410935.5269172
x,  0, 52,  4,  0, -8, 76,  0,  0,     ,0.0,1731410935.68003
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410935.68003
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410935.68003
x,  0, 52,  4,  0, -4, 72,  0,  0,     ,0.0,1731410935.68003
x, -1,  0,  4,  0, -4, 72,  4,  0,     ,0.0,1731410935.68003
x, -8, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410935.68003
x,  0, 52,  4,  0, -4, 68,  4,  0,     ,0.0,1731410935.68003
x,  0, 52,  8,  0, -8, 68,  4,  0,     ,0.0,1731410935.68003
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410935.68003
x,  0, 52,  4,  0, -8, 72,  4,  0,     ,0.0,1731410935.68003
x,  0, 52,  4,  0, -4, 68,  4,  0,     ,0.0,1731410935.68003
x,  0, 48,  4,  0, -4, 68,  4,  0,     ,0.0,1731410935.68003
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410935.68003
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410935.68003
x, -1,  0,  4,  0, -4, 72,  0,  0,     ,0.0,1731410935.8850074
x, -8, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410935.8850074
x,  0, 48,  4,  0, -4, 72,  0,  0,     ,0.0,1731410935.8850074
x,  0, 48,  4,  0, -8, 72,  0,  0,     ,0.0,1731410935.8850074
x,  0, 52,  4,  0, -8, 72,  0,  0,     ,0.0,1731410935.8850074
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410935.8850074
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410935.8850074
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410935.8850074
x,  0, 48,  4,  0, -4, 68,  4,  0,     ,0.0,1731410935.8850074
x, -8, 48,  4,  0, -8, 68,  4,  0,     ,0.0,1731410935.8850074
x,  0, 52,  8,  0, -4, 72,  4,  0,     ,0.0,1731410935.8850074
x, -1,  0,  4,  0, -4, 72,  4,  0,     ,0.0,1731410935.8850074
x, -8, 48,  8,  0, -8, 72,  4,  0,     ,0.0,1731410935.8850074
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410935.8850074
x,  0, 48,  4,  0, -4, 72,  0,  0,     ,0.0,1731410935.8850074
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410935.8850074
x,  0, 48,  8,  0, -8, 68,  4,  0,     ,0.0,1731410935.8850074
x,  0, 52,  4,  0, -8, 72,  0,  0,     ,0.0,1731410935.8850074
x,  0, 56,  4,  0, -8, 72,  0,  0,     ,0.0,1731410935.8850074
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410935.8850074
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410935.8850074
x, -1,  0,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.086773
x, -8, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.086773
x,  0, 48,  8,  0, -4, 72,  4,  0,     ,0.0,1731410936.086773
x,  0, 48,  4,  0, -8, 68,  4,  0,     ,0.0,1731410936.086773
x, -8, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.086773
x,  0, 48,  4,  0, -8, 68,  4,  0,     ,0.0,1731410936.086773
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.086773
x,  0, 52,  4,  0, -8, 68,  4,  0,     ,0.0,1731410936.086773
x, -8, 48,  4,  0, -4, 68,  4,  0,     ,0.0,1731410936.086773
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.086773
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.086773
x,  0, 48,  4,  0, -4, 68,  0,  0,     ,0.0,1731410936.086773
x, -1,  0,  4,  0, -4, 68,  4,  0,     ,0.0,1731410936.086773
x, -8, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.086773
x,  0, 52,  4,  0, -8, 68,  4,  0,     ,0.0,1731410936.086773
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.086773
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.086773
x,  0, 52,  0,  0, -8, 72,  4,  0,     ,0.0,1731410936.086773
x,  0, 48,  0,  0, -4, 72,  4,  0,     ,0.0,1731410936.086773
x,  0, 48,  4,  0, -8, 68,  4,  0,     ,0.0,1731410936.086773
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.086773
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.086773
x, -1,  0,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.293177
x, -8, 48,  4,  0, -8, 72,  8,  0,     ,0.0,1731410936.293177
x,  0, 52,  4,  0, -4, 68,  4,  0,     ,0.0,1731410936.293177
x,  0, 52,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.293177
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.293177
x,  0, 52,  4,  0, -8, 68,  4,  0,     ,0.0,1731410936.293177
x,  0, 48,  4,  0, -4, 68,  4,  0,     ,0.0,1731410936.293177
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.293177
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.293177
x,  0, 48,  4,  0, -8, 68,  4,  0,     ,0.0,1731410936.293177
x, -1,  0,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.293177
x,  0, 52,  4,  0, -4, 68,  0,  0,     ,0.0,1731410936.293177
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.293177
x,  0, 52,  0,  0, -4, 72,  4,  0,     ,0.0,1731410936.293177
x,  0, 52,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.293177
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.293177
x,  0, 48,  4,  0, -4, 68,  4,  0,     ,0.0,1731410936.293177
x,  0, 52,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.293177
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.293177
x, -1,  0,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.6164126
x, -8, 48,  4,  0, -8, 68,  4,  0,     ,0.0,1731410936.6174016
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.6174016
x,  0, 48,  4,  0, -4, 68,  4,  0,     ,0.0,1731410936.6174016
x,  0, 48,  4,  0, -4, 68,  4,  0,     ,0.0,1731410936.6174016
x,  0, 52,  4,  0, -4, 72,  0,  0,     ,0.0,1731410936.6174016
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.6174016
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.6174016
x,  0, 48,  4,  0, -4, 72,  0,  0,     ,0.0,1731410936.6174016
x, -8, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.6174016
x,  0, 52,  4,  0, -8, 72,  0,  0,     ,0.0,1731410936.6174016
x, -1,  0,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.6174016
x, -8, 48,  4,  0, -8, 72,  8,  0,     ,0.0,1731410936.6174016
x,  0, 48,  4,  0, -8, 68,  0,  0,     ,0.0,1731410936.6174016
x,  0, 52,  4,  0, -4, 68,  0,  0,     ,0.0,1731410936.6174016
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.6174016
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.6174016
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.6174016
x,  0, 48,  4,  0, -8, 68,  4,  0,     ,0.0,1731410936.6174016
x,  0, 48,  4,  0, -8, 68,  0,  0,     ,0.0,1731410936.6174016
x,  0, 48,  0,  0, -8, 72,  4,  0,     ,0.0,1731410936.6174016
x, -1,  0,  4,  0, -4, 72,  0,  0,     ,0.0,1731410936.7086694
x, -8, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.7086694
x,  0, 52,  8,  0, -8, 72,  4,  0,     ,0.0,1731410936.7086694
x,  0, 48,  0,  0, -8, 72,  4,  0,     ,0.0,1731410936.7086694
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.7086694
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.7086694
x,  0, 48,  0,  0, -8, 68,  4,  0,     ,0.0,1731410936.7086694
x,  0, 52,  4,  0, -4, 72,  0,  0,     ,0.0,1731410936.7086694
x,  0, 48,  4,  0, -4, 76,  4,  0,     ,0.0,1731410936.7086694
x,  0, 48,  4,  0, -8, 68,  4,  0,     ,0.0,1731410936.7086694
x, -1,  0,  4,  0, -4, 68,  4,  0,     ,0.0,1731410936.7086694
x, -8, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.7086694
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.7086694
x,  0, 48,  4,  0, -4, 68,  4,  0,     ,0.0,1731410936.7086694
x,  0, 56,  4,  0, -4, 72,  0,  0,     ,0.0,1731410936.7086694
x,  0, 48,  4,  0, -8, 72,  0,  0,     ,0.0,1731410936.7086694
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.7086694
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.7086694
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.7086694
x,  0, 48,  4,  0, -4, 68,  4,  0,     ,0.0,1731410936.7086694
x, -1,  0,  4,  0, -4, 68,  4,  0,     ,0.0,1731410936.9040449
x, -8, 52,  8,  0, -4, 68,  4,  0,     ,0.0,1731410936.9040449
x,  0, 48,  4,  0, -4, 72,  8,  0,     ,0.0,1731410936.9040449
x, -8, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.9040449
x,  0, 48,  4,  0, -4, 68,  4,  0,     ,0.0,1731410936.9050493
x, -8, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.9050493
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.9050493
x,  0, 52,  4,  0, -4, 68,  4,  0,     ,0.0,1731410936.9050493
x,  0, 52,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.9050493
x,  0, 52,  4,  0, -8, 68,  4,  0,     ,0.0,1731410936.9050493
x,  0, 52,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.9050493
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.9050493
x, -1,  0,  4,  0, -8, 68,  0,  0,     ,0.0,1731410936.9050493
x, -8, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.9050493
x,  0, 48,  4,  0, -8, 68,  4,  0,     ,0.0,1731410936.9050493
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.9050493
x,  0, 52,  4,  0, -4, 72,  0,  0,     ,0.0,1731410936.9050493
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.9050493
x,  0, 48,  8,  0, -8, 72,  4,  0,     ,0.0,1731410936.9050493
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.9050493
x,  0, 48,  4,  0, -8, 68,  4,  0,     ,0.0,1731410936.9050493
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.9050493
x, -1,  0,  4,  0, -8, 72,  0,  0,     ,0.0,1731410936.9530654
x, -8, 48,  0,  0, -4, 72,  0,  0,     ,0.0,1731410936.9530654
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.9530654
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410936.9530654
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.9530654
x,  0, 56,  4,  0, -4, 72,  4,  0,     ,0.0,1731410936.9530654
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.1107457
x,  0, 48,  4,  0, -8, 72,  0,  0,     ,0.0,1731410937.1107457
x,  0, 48,  0,  0, -8, 68,  4,  0,     ,0.0,1731410937.1107457
x,  0, 48,  4,  0, -8, 68,  4,  0,     ,0.0,1731410937.1107457
x, -1,  0,  4,  0, -4, 72,  0,  0,     ,0.0,1731410937.1107457
x, -8, 52,  4,  0, -8, 72,  4,  0,     ,0.0,1731410937.1107457
x,  0, 48,  4,  0, -4, 72,  0,  0,     ,0.0,1731410937.1107457
x,  0, 48,  4,  0, -8, 68,  0,  0,     ,0.0,1731410937.1107457
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.1107457
x,  0, 52,  4,  0, -8, 72,  4,  0,     ,0.0,1731410937.1107457
x,  0, 48,  4,  0, -8, 72,  0,  0,     ,0.0,1731410937.1107457
x,  0, 52,  8,  0, -8, 72,  0,  0,     ,0.0,1731410937.1107457
x,  0, 48,  4,  0, -8, 68,  0,  0,     ,0.0,1731410937.1107457
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.1107457
x, -1,  0,  4,  0, -8, 68,  0,  0,     ,0.0,1731410937.3145716
x, -8, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.3145716
x,  0, 48,  4,  0, -4, 72,  0,  0,     ,0.0,1731410937.3145716
x, -8, 48,  4,  0, -4, 68,  4,  0,     ,0.0,1731410937.3145716
x,  0, 52,  0,  0, -4, 72,  0,  0,     ,0.0,1731410937.3145716
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.3145716
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.3145716
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.3145716
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.3145716
x,  0, 52,  0,  0, -4, 72,  4,  0,     ,0.0,1731410937.3145716
x,  0, 52,  4,  0, -4, 68,  4,  0,     ,0.0,1731410937.3145716
x, -1,  0,  4,  0, -8, 68,  4,  0,     ,0.0,1731410937.3145716
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.3145716
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.3145716
x,  0, 52,  4,  0, -8, 68,  4,  0,     ,0.0,1731410937.3145716
x,  0, 48,  8,  0, -4, 68,  0,  0,     ,0.0,1731410937.3145716
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.3145716
x,  0, 52,  8,  0, -8, 72,  4,  0,     ,0.0,1731410937.3145716
x,  0, 48,  4,  0, -4, 68,  4,  0,     ,0.0,1731410937.3145716
x,  0, 52,  4,  0, -4, 68,  4,  0,     ,0.0,1731410937.3145716
x, -1,  0,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.3646545
x, -8, 52,  4,  0, -8, 72,  4,  0,     ,0.0,1731410937.3646545
x, -8, 52,  4,  0, -4, 72,  0,  0,     ,0.0,1731410937.3646545
x,  0, 48,  4,  0, -8, 68,  4,  0,     ,0.0,1731410937.3646545
x, -8, 48,  4,  0, -8, 68,  0,  0,     ,0.0,1731410937.3646545
x, -8, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.3646545
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.3646545
x,  0, 52,  4,  0, -8, 68,  0,  0,     ,0.0,1731410937.3646545
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.5183356
x,  0, 52,  0,  0, -4, 72,  4,  0,     ,0.0,1731410937.5183356
x,  0, 48,  4,  0, -4, 68,  0,  0,     ,0.0,1731410937.5183356
x, -8, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.5183356
x,  0, 52,  4,  0, -8, 72,  4,  0,     ,0.0,1731410937.5183356
x,  0, 48,  4,  0, -4, 72,  0,  0,     ,0.0,1731410937.5183356
x, -8, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.5183356
x, -1,  0,  4,  0, -8, 72,  0,  0,     ,0.0,1731410937.5183356
x,  0, 52,  4,  0, -8, 68,  4,  0,     ,0.0,1731410937.5183356
x, -8, 48,  4,  0, -4, 72,  0,  0,     ,0.0,1731410937.5183356
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.5183356
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410937.5183356
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.5183356
x,  0, 52,  4,  0, -8, 68,  4,  0,     ,0.0,1731410937.5183356
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.5183356
x,  0, 48,  4,  0, -8, 68,  4,  0,     ,0.0,1731410937.5183356
x,  0, 52,  4,  0, -8, 72,  0,  0,     ,0.0,1731410937.5183356
x, -1,  0,  4,  0, -8, 68,  4,  0,     ,0.0,1731410937.7562618
x, -8, 48,  8,  0, -4, 72,  4,  0,     ,0.0,1731410937.7562618
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.7562618
x,  0, 48,  4,  0, -4, 68,  0,  0,     ,0.0,1731410937.7562618
x,  0, 52,  8,  0, -8, 72,  0,  0,     ,0.0,1731410937.7562618
x, -8, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410937.7562618
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.7562618
x,  0, 48,  4,  0, -8, 68,  4,  0,     ,0.0,1731410937.7562618
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.7562618
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.7562618
x,  0, 48,  0,  0, -4, 72,  4,  0,     ,0.0,1731410937.7562618
x, -1,  0,  4,  0, -8, 72,  4,  0,     ,0.0,1731410937.7562618
x,  0, 48,  4,  0, -8, 72,  0,  0,     ,0.0,1731410937.7562618
x,  0, 52,  4,  0, -8, 72,  4,  0,     ,0.0,1731410937.7562618
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.7562618
x,  0, 48,  4,  0, -8, 72,  0,  0,     ,0.0,1731410937.7562618
x,  0, 48,  4,  0, -4, 68,  4,  0,     ,0.0,1731410937.7562618
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.7562618
x,  0, 56,  4,  0, -4, 72,  4,  0,     ,0.0,1731410937.7562618
x,  0, 52,  8,  0, -8, 76,  4,  0,     ,0.0,1731410937.7562618
x, -1,  0,  4,  0, -4, 68,  0,  0,     ,0.0,1731410938.0468903
x, -8, 48,  4,  0, -8, 68,  4,  0,     ,0.0,1731410938.0478895
x,  0, 48,  4,  0, -4, 72,  0,  0,     ,0.0,1731410938.0478895
x,  0, 48,  4,  0, -4, 68,  4,  0,     ,0.0,1731410938.0478895
x, -8, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410938.0478895
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410938.0478895
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410938.0478895
x,  0, 52,  4,  0, -8, 68,  4,  0,     ,0.0,1731410938.0478895
x,  0, 48,  8,  0, -4, 72,  4,  0,     ,0.0,1731410938.0478895
x,  0, 52,  4,  0, -8, 72,  4,  0,     ,0.0,1731410938.0478895
x,  0, 48,  8,  0, -8, 68,  4,  0,     ,0.0,1731410938.0478895
x, -1,  0,  4,  0, -4, 72,  4,  0,     ,0.0,1731410938.0478895
x, -8, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410938.0478895
x,  0, 52,  4,  0, -8, 72,  4,  0,     ,0.0,1731410938.0478895
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410938.0478895
x,  0, 52,  4,  0, -4, 68,  4,  0,     ,0.0,1731410938.0478895
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410938.0478895
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410938.0478895
x,  0, 52,  4,  0, -8, 72,  4,  0,     ,0.0,1731410938.0478895
x,  0, 52,  4,  0, -8, 72,  4,  0,     ,0.0,1731410938.0478895
x,  0, 48,  4,  0, -4, 68,  4,  0,     ,0.0,1731410938.0478895
x, -1,  0,  4,  0, -4, 72,  4,  0,     ,0.0,1731410938.1353621
x, -4, 52,  4,  0, -4, 68,  4,  0,     ,0.0,1731410938.1353621
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410938.1353621
x, -8, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410938.1353621
x, -8, 52,  4,  0, -8, 68,  4,  0,     ,0.0,1731410938.1353621
x,  0, 52,  8,  0, -4, 68,  4,  0,     ,0.0,1731410938.1353621
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410938.1353621
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410938.1353621
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410938.1353621
x,  0, 52,  4,  0, -8, 72,  4,  0,     ,0.0,1731410938.1353621
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410938.1353621
x,  0, 52,  4,  0, -8, 68,  4,  0,     ,0.0,1731410938.1353621
x, -1,  0,  4,  0, -4, 68,  4,  0,     ,0.0,1731410938.1353621
x, -8, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410938.1353621
x,  0, 52,  4,  0, -8, 68,  4,  0,     ,0.0,1731410938.1353621
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410938.1353621
x,  0, 52,  8,  0, -8, 72,  4,  0,     ,0.0,1731410938.1353621
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410938.1353621
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410938.1353621
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410938.1353621
x,  0, 52,  4,  0, -4, 68,  4,  0,     ,0.0,1731410938.1353621
x,  0, 48,  4,  0, -4, 68,  4,  0,     ,0.0,1731410938.1353621
x, -1,  0,  4,  0, -8, 68,  4,  0,     ,0.0,1731410938.3376353
x, -8, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410938.3376353
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410938.3376353
x,  0, 52,  4,  0, -8, 68,  4,  0,     ,0.0,1731410938.3376353
x,  0, 48,  4,  0, -4, 72,  4,  0,     ,0.0,1731410938.3376353
x,  0, 48,  4,  0, -8, 68,  0,  0,     ,0.0,1731410938.3376353
x,  0, 48,  4,  0, -8, 68,  4,  0,     ,0.0,1731410938.3376353
x,  0, 48,  4,  0, -8, 68,  0,  0,     ,0.0,1731410938.3376353
x,  0, 48,  0,  0, -8, 72,  4,  0,     ,0.0,1731410938.3376353
x,  0, 52,  4,  0, -8, 68,  4,  0,     ,0.0,1731410938.3376353
x, -1,  0,  4,  0, -8, 72,  4,  0,     ,0.0,1731410938.3376353
x, -8, 48,  4,  0, -4, 72,  0,  0,     ,0.0,1731410938.3376353
x,  0, 52,  4,  0, -4, 68,  4,  0,     ,0.0,1731410938.3376353
x,  0, 52,  4,  0, -8, 68,  4,  0,     ,0.0,1731410938.3376353
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410938.3376353
x,  0, 52,  4,  0, -4, 72,  4,  0,     ,0.0,1731410938.3376353
x,  0, 48,  4,  0, -8, 72,  4,  0,     ,0.0,1731410938.3376353
x,  0, 52,  4,  0, -4, 68,  0,  0,     ,0.0,1731410938.3376353
x,  0, 52,  4,  0, -4, 68,  4,  0,     ,0.0,1731410938.3376353
